,Date,Open,High,Low,Close,Index Name
92,14-August-2024,6975.55,6978.5,6864.49,6903.41,BSE SMALLCAP
93,16-August-2024,6955.8,7020.76,6955.77,7012.79,BSE SMALLCAP
94,19-August-2024,7052.14,7118.77,7051.81,7112.53,BSE SMALLCAP
95,20-August-2024,7158.86,7169.82,7124.86,7166.74,BSE SMALLCAP
96,21-August-2024,7182.48,7245.7,7167.78,7242.02,BSE SMALLCAP
97,22-August-2024,7282.07,7306.86,7262.5,7268.44,BSE SMALLCAP
98,23-August-2024,7289.14,7289.18,7247.37,7263.89,BSE SMALLCAP
99,26-August-2024,7311.75,7312.61,7283.62,7294.04,BSE SMALLCAP
100,27-August-2024,7316.87,7360.37,7305.96,7355.85,BSE SMALLCAP
101,28-August-2024,7384.98,7395.32,7336.24,7339.41,BSE SMALLCAP
102,29-August-2024,7353.99,7368.99,7279.55,7305.75,BSE SMALLCAP
103,30-August-2024,7347.06,7356.9,7309.49,7344.01,BSE SMALLCAP
104,2-September-2024,7381.48,7385.04,7323.88,7341.84,BSE SMALLCAP
105,3-September-2024,7363.91,7398.17,7363.24,7380.4,BSE SMALLCAP
106,4-September-2024,7299.04,7444.7,7298.62,7412.24,BSE SMALLCAP
107,5-September-2024,7442.33,7491.7,7441.9,7466.14,BSE SMALLCAP
108,6-September-2024,7489.37,7527.21,7391.39,7401.43,BSE SMALLCAP
109,9-September-2024,7383.63,7391.21,7266.42,7344.56,BSE SMALLCAP
110,10-September-2024,7383.88,7446.74,7382.81,7439.45,BSE SMALLCAP
111,11-September-2024,7473.31,7473.4,7386.35,7390.88,BSE SMALLCAP
112,12-September-2024,7431.41,7452.79,7410.45,7448.36,BSE SMALLCAP
113,13-September-2024,7487.13,7515.17,7472.56,7507.35,BSE SMALLCAP
114,16-September-2024,7547.21,7551.81,7490.29,7512.48,BSE SMALLCAP
115,17-September-2024,7531.89,7535.24,7476.11,7503.86,BSE SMALLCAP
116,18-September-2024,7523.03,7525.11,7439.18,7474.28,BSE SMALLCAP
117,19-September-2024,7518.12,7529.2,7316.48,7399.09,BSE SMALLCAP
118,20-September-2024,7441.74,7469.18,7397.66,7460.24,BSE SMALLCAP
119,23-September-2024,7496.33,7522.0,7487.47,7513.6,BSE SMALLCAP
120,24-September-2024,7545.09,7545.09,7498.38,7502.65,BSE SMALLCAP
121,25-September-2024,7523.83,7523.83,7455.79,7477.95,BSE SMALLCAP
122,26-September-2024,7499.58,7499.58,7439.68,7451.45,BSE SMALLCAP
123,27-September-2024,7474.96,7494.54,7442.68,7452.12,BSE SMALLCAP
124,30-September-2024,7449.31,7472.78,7401.34,7465.05,BSE SMALLCAP
125,1-October-2024,7483.89,7516.61,7471.86,7508.76,BSE SMALLCAP
126,3-October-2024,7388.89,7467.31,7346.05,7367.08,BSE SMALLCAP
127,4-October-2024,7359.89,7404.34,7221.93,7315.51,BSE SMALLCAP
128,7-October-2024,7331.76,7355.72,7053.66,7108.06,BSE SMALLCAP
129,8-October-2024,7062.81,7265.18,7046.86,7256.51,BSE SMALLCAP
130,9-October-2024,7313.09,7378.96,7295.07,7346.5,BSE SMALLCAP
131,10-October-2024,7387.0,7408.92,7357.21,7361.94,BSE SMALLCAP
132,11-October-2024,7384.75,7407.68,7355.92,7396.63,BSE SMALLCAP
133,14-October-2024,7420.36,7427.14,7383.79,7405.14,BSE SMALLCAP
134,15-October-2024,7431.92,7497.04,7428.94,7491.33,BSE SMALLCAP
135,16-October-2024,7496.82,7504.08,7437.75,7495.02,BSE SMALLCAP
136,17-October-2024,7516.68,7517.32,7381.36,7387.53,BSE SMALLCAP
137,18-October-2024,7357.2,7392.85,7234.95,7382.17,BSE SMALLCAP
138,21-October-2024,7403.18,7412.73,7263.34,7272.82,BSE SMALLCAP
139,22-October-2024,7269.97,7272.88,6994.92,7007.13,BSE SMALLCAP
140,23-October-2024,6990.19,7129.27,6913.68,7075.76,BSE SMALLCAP
141,24-October-2024,7096.34,7108.68,7029.05,7034.35,BSE SMALLCAP
142,25-October-2024,7043.41,7057.71,6816.14,6871.77,BSE SMALLCAP
143,28-October-2024,6844.67,6960.16,6818.46,6936.42,BSE SMALLCAP
144,29-October-2024,6971.72,6996.2,6872.13,6986.35,BSE SMALLCAP
145,30-October-2024,7005.16,7079.43,6989.64,7057.9,BSE SMALLCAP
146,31-October-2024,7074.97,7168.71,7046.35,7156.27,BSE SMALLCAP
147,1-November-2024,7225.5,7249.28,7208.84,7232.51,BSE SMALLCAP
148,4-November-2024,7241.85,7241.86,7066.35,7108.46,BSE SMALLCAP
149,5-November-2024,7088.91,7143.48,7059.35,7132.95,BSE SMALLCAP
150,6-November-2024,7177.42,7273.28,7154.54,7269.09,BSE SMALLCAP
151,7-November-2024,7307.49,7314.41,7210.62,7214.93,BSE SMALLCAP
152,8-November-2024,7232.57,7232.65,7089.05,7102.46,BSE SMALLCAP
153,11-November-2024,7089.87,7089.88,7009.22,7018.9,BSE SMALLCAP
154,12-November-2024,7042.44,7065.38,6909.96,6921.04,BSE SMALLCAP
155,13-November-2024,6897.84,6898.62,6718.81,6728.12,BSE SMALLCAP
156,14-November-2024,6728.43,6828.52,6727.67,6773.44,BSE SMALLCAP
157,18-November-2024,6778.09,6794.09,6678.55,6729.65,BSE SMALLCAP
158,19-November-2024,6759.41,6857.5,6757.71,6783.5,BSE SMALLCAP
159,21-November-2024,6785.79,6785.79,6690.31,6734.99,BSE SMALLCAP
160,22-November-2024,6750.05,6804.56,6725.69,6797.77,BSE SMALLCAP
161,25-November-2024,6906.5,6934.84,6896.32,6930.04,BSE SMALLCAP
162,26-November-2024,6958.99,6981.1,6935.02,6973.24,BSE SMALLCAP
163,27-November-2024,7004.79,7055.19,6975.38,7049.4,BSE SMALLCAP
164,28-November-2024,7081.03,7127.19,7047.57,7059.64,BSE SMALLCAP
165,29-November-2024,7084.9,7118.11,7043.81,7110.53,BSE SMALLCAP
166,2-December-2024,7114.52,7164.42,7079.77,7161.18,BSE SMALLCAP
167,3-December-2024,7186.75,7234.61,7179.11,7229.39,BSE SMALLCAP
168,4-December-2024,7267.15,7290.96,7234.81,7276.7,BSE SMALLCAP
169,5-December-2024,7311.64,7311.97,7274.49,7300.98,BSE SMALLCAP
170,6-December-2024,7326.71,7343.37,7283.2,7335.59,BSE SMALLCAP
171,9-December-2024,7362.97,7379.67,7341.62,7365.65,BSE SMALLCAP
172,10-December-2024,7394.66,7400.67,7358.04,7389.36,BSE SMALLCAP
173,11-December-2024,7413.49,7423.47,7396.29,7414.33,BSE SMALLCAP
174,12-December-2024,7428.17,7430.6,7335.51,7341.71,BSE SMALLCAP
175,13-December-2024,7328.1,7329.84,7196.34,7308.22,BSE SMALLCAP
176,16-December-2024,7324.5,7357.42,7316.82,7336.78,BSE SMALLCAP
177,17-December-2024,7349.29,7361.23,7278.7,7286.57,BSE SMALLCAP
178,18-December-2024,7301.56,7307.2,7222.42,7239.29,BSE SMALLCAP
179,19-December-2024,7123.88,7208.42,7114.71,7201.05,BSE SMALLCAP
180,20-December-2024,7220.75,7242.53,7044.81,7054.81,BSE SMALLCAP
181,23-December-2024,7080.06,7100.1,6981.91,7027.14,BSE SMALLCAP
182,24-December-2024,7043.22,7078.58,7004.64,7053.13,BSE SMALLCAP
183,26-December-2024,7075.77,7079.17,7013.45,7049.73,BSE SMALLCAP
184,27-December-2024,7057.43,7082.34,7051.82,7066.19,BSE SMALLCAP
185,30-December-2024,7071.79,7071.79,6997.08,7042.44,BSE SMALLCAP
186,31-December-2024,7034.81,7094.38,6979.24,7084.29,BSE SMALLCAP
187,1-January-2025,7104.44,7139.31,7083.88,7134.68,BSE SMALLCAP
188,2-January-2025,7156.56,7177.96,7133.81,7174.79,BSE SMALLCAP
189,3-January-2025,7189.89,7216.26,7146.93,7152.97,BSE SMALLCAP
190,6-January-2025,7172.23,7177.4,6936.65,6949.67,BSE SMALLCAP
191,7-January-2025,6947.99,7058.35,6947.99,7051.79,BSE SMALLCAP
192,8-January-2025,7071.39,7071.49,6918.83,6957.76,BSE SMALLCAP
193,9-January-2025,6964.04,6973.64,6884.01,6890.74,BSE SMALLCAP
194,10-January-2025,6886.86,6887.04,6699.7,6728.37,BSE SMALLCAP
195,13-January-2025,6647.21,6680.71,6433.36,6465.34,BSE SMALLCAP
196,14-January-2025,6475.67,6572.37,6471.46,6560.22,BSE SMALLCAP
197,15-January-2025,6593.44,6638.83,6537.26,6598.44,BSE SMALLCAP
198,16-January-2025,6652.58,6705.13,6652.56,6680.45,BSE SMALLCAP
199,17-January-2025,6698.33,6698.33,6631.39,6677.71,BSE SMALLCAP
200,20-January-2025,6706.44,6736.58,6660.41,6731.27,BSE SMALLCAP
201,21-January-2025,6760.17,6768.04,6591.08,6596.39,BSE SMALLCAP
202,22-January-2025,6617.47,6617.74,6411.78,6496.82,BSE SMALLCAP
203,23-January-2025,6501.99,6588.98,6470.65,6547.18,BSE SMALLCAP
204,24-January-2025,6557.69,6571.41,6400.18,6413.53,BSE SMALLCAP
205,27-January-2025,6363.06,6363.06,6141.16,6192.72,BSE SMALLCAP
206,28-January-2025,6196.67,6201.94,5961.77,6084.11,BSE SMALLCAP
207,29-January-2025,6102.26,6276.26,6085.22,6272.69,BSE SMALLCAP
208,30-January-2025,6309.34,6348.86,6247.94,6261.06,BSE SMALLCAP
209,31-January-2025,6283.33,6373.75,6266.05,6368.65,BSE SMALLCAP
210,1-February-2025,6415.1,6438.65,6300.57,6400.62,BSE SMALLCAP
211,3-February-2025,6354.0,6376.74,6276.82,6301.05,BSE SMALLCAP
212,4-February-2025,6348.47,6373.94,6313.95,6370.18,BSE SMALLCAP
213,5-February-2025,6402.24,6471.99,6398.45,6461.91,BSE SMALLCAP
214,6-February-2025,6487.14,6487.14,6438.13,6462.47,BSE SMALLCAP
215,7-February-2025,6463.03,6464.51,6378.83,6430.74,BSE SMALLCAP
216,10-February-2025,6430.8,6434.43,6259.28,6292.01,BSE SMALLCAP
217,11-February-2025,6278.55,6282.98,6054.01,6086.78,BSE SMALLCAP
218,12-February-2025,6076.66,6079.02,5870.24,6038.2,BSE SMALLCAP
219,13-February-2025,6050.05,6101.52,6005.35,6015.7,BSE SMALLCAP
220,14-February-2025,6036.03,6036.03,5762.97,5820.12,BSE SMALLCAP
221,17-February-2025,5766.84,5837.55,5684.1,5806.85,BSE SMALLCAP
222,18-February-2025,5815.48,5815.63,5683.18,5724.79,BSE SMALLCAP
223,19-February-2025,5702.67,5862.09,5671.97,5853.18,BSE SMALLCAP
224,20-February-2025,5844.04,5933.68,5821.52,5924.26,BSE SMALLCAP
225,21-February-2025,5932.12,6008.63,5869.56,5896.3,BSE SMALLCAP
226,24-February-2025,5858.19,5872.47,5777.98,5823.16,BSE SMALLCAP
227,25-February-2025,5835.44,5864.27,5789.15,5799.44,BSE SMALLCAP
228,27-February-2025,5825.3,5825.73,5688.51,5704.98,BSE SMALLCAP
229,28-February-2025,5654.06,5665.97,5511.76,5565.5,BSE SMALLCAP
230,3-March-2025,5560.72,5598.43,5398.63,5529.95,BSE SMALLCAP
231,4-March-2025,5481.92,5605.77,5437.21,5592.84,BSE SMALLCAP
232,5-March-2025,5602.16,5746.82,5593.54,5739.66,BSE SMALLCAP
233,6-March-2025,5793.55,5838.74,5782.43,5821.14,BSE SMALLCAP
234,7-March-2025,5840.38,5903.26,5815.84,5864.56,BSE SMALLCAP
235,10-March-2025,5881.52,5913.61,5735.4,5752.86,BSE SMALLCAP
236,11-March-2025,5698.05,5737.55,5637.74,5722.78,BSE SMALLCAP
237,12-March-2025,5740.65,5753.11,5661.74,5706.46,BSE SMALLCAP
238,13-March-2025,5720.53,5729.11,5661.86,5670.56,BSE SMALLCAP
239,17-March-2025,5691.38,5727.59,5665.3,5684.5,BSE SMALLCAP
240,18-March-2025,5722.09,5825.45,5711.41,5821.35,BSE SMALLCAP
241,19-March-2025,5848.14,5944.71,5846.34,5932.51,BSE SMALLCAP
242,20-March-2025,5981.04,6020.39,5926.02,5983.44,BSE SMALLCAP
243,21-March-2025,5999.82,6119.78,5985.59,6111.41,BSE SMALLCAP
244,24-March-2025,6160.83,6200.11,6128.8,6172.16,BSE SMALLCAP
245,25-March-2025,6223.8,6232.42,6070.51,6091.43,BSE SMALLCAP
246,26-March-2025,6102.58,6107.47,6001.51,6006.72,BSE SMALLCAP
247,27-March-2025,5986.14,6074.74,5964.89,6066.7,BSE SMALLCAP
248,28-March-2025,6079.27,6132.04,6022.74,6039.25,BSE SMALLCAP
0,1-April-2024,49325.12,49624.35,48907.78,49019.95,BSE AUTO
1,2-April-2024,49215.89,49598.57,48984.91,49537.68,BSE AUTO
2,3-April-2024,49487.37,49538.44,49174.78,49356.58,BSE AUTO
3,4-April-2024,49551.64,49633.87,48962.85,49479.99,BSE AUTO
4,5-April-2024,49396.35,49496.26,49268.99,49396.67,BSE AUTO
5,8-April-2024,49572.38,50328.41,49479.41,50209.28,BSE AUTO
6,9-April-2024,50529.07,50589.66,49916.65,50046.98,BSE AUTO
7,10-April-2024,50206.11,50405.09,49897.59,50027.21,BSE AUTO
8,12-April-2024,50119.08,50259.96,49687.02,49732.34,BSE AUTO
9,15-April-2024,48577.54,49615.73,48577.54,49292.08,BSE AUTO
10,16-April-2024,48972.41,49644.54,48879.44,49300.41,BSE AUTO
11,18-April-2024,49522.44,49864.08,48830.39,48941.96,BSE AUTO
12,19-April-2024,48832.3,49150.53,48135.37,49083.46,BSE AUTO
13,22-April-2024,49568.33,49622.74,49202.68,49537.9,BSE AUTO
14,23-April-2024,49794.29,49978.92,49542.68,49775.78,BSE AUTO
15,24-April-2024,49961.03,50066.82,49737.75,49803.58,BSE AUTO
16,25-April-2024,49927.12,50381.16,49653.37,50255.5,BSE AUTO
17,26-April-2024,50397.22,50518.87,50058.77,50129.98,BSE AUTO
18,29-April-2024,50455.75,50455.75,49935.94,50211.55,BSE AUTO
19,30-April-2024,50508.09,51389.34,50419.96,51066.09,BSE AUTO
20,2-May-2024,51342.33,51778.64,51062.15,51665.87,BSE AUTO
21,3-May-2024,51923.7,51957.86,50973.36,51341.01,BSE AUTO
22,6-May-2024,51716.98,51719.51,51136.24,51420.84,BSE AUTO
23,7-May-2024,51534.72,51582.38,50266.5,50543.35,BSE AUTO
24,8-May-2024,50536.95,51197.77,50227.14,51140.26,BSE AUTO
25,9-May-2024,51197.67,52236.84,51181.24,51431.48,BSE AUTO
26,10-May-2024,51601.77,52043.14,51485.21,51984.19,BSE AUTO
27,13-May-2024,51789.38,51789.38,50501.95,51223.82,BSE AUTO
28,14-May-2024,51164.38,52094.03,51097.68,52046.84,BSE AUTO
29,15-May-2024,52218.24,52218.24,51683.38,51883.88,BSE AUTO
30,16-May-2024,52236.13,52265.73,51189.94,52148.77,BSE AUTO
31,17-May-2024,52507.5,53278.0,52489.12,53086.76,BSE AUTO
32,18-May-2024,53476.13,53480.33,53141.47,53212.64,BSE AUTO
33,21-May-2024,53292.72,53307.4,52857.3,53082.45,BSE AUTO
34,22-May-2024,53209.79,53209.79,52773.04,53083.28,BSE AUTO
35,23-May-2024,53236.88,54360.0,52971.65,54295.6,BSE AUTO
36,24-May-2024,54238.08,54580.55,53936.4,54250.83,BSE AUTO
37,27-May-2024,54462.43,54518.74,53856.89,54219.6,BSE AUTO
38,28-May-2024,54350.91,54364.31,53951.17,54096.47,BSE AUTO
39,29-May-2024,53876.05,54066.31,53526.04,53932.97,BSE AUTO
40,30-May-2024,53865.69,53987.33,53025.24,53194.93,BSE AUTO
41,31-May-2024,53546.46,53691.98,52825.78,53026.17,BSE AUTO
42,3-June-2024,54670.52,54751.24,54078.41,54410.58,BSE AUTO
43,4-June-2024,54578.8,54611.37,50103.83,52633.69,BSE AUTO
44,5-June-2024,52891.17,55136.8,52389.9,55002.74,BSE AUTO
45,6-June-2024,55361.48,55387.57,54857.38,55228.55,BSE AUTO
46,7-June-2024,55080.71,56706.2,54999.33,56623.88,BSE AUTO
47,10-June-2024,56935.35,57152.68,56404.95,56599.38,BSE AUTO
48,11-June-2024,56899.48,57352.63,56665.69,57105.07,BSE AUTO
49,12-June-2024,57337.11,57548.32,57078.3,57111.2,BSE AUTO
50,13-June-2024,57602.41,57684.81,57063.44,57610.09,BSE AUTO
51,14-June-2024,57677.32,58428.45,57523.73,58337.72,BSE AUTO
52,18-June-2024,58625.18,58878.83,58277.58,58317.67,BSE AUTO
53,19-June-2024,58545.62,58554.41,57494.47,57562.13,BSE AUTO
54,20-June-2024,57703.88,57789.42,57107.42,57148.19,BSE AUTO
55,21-June-2024,57424.28,57526.07,56584.5,56742.38,BSE AUTO
56,24-June-2024,56671.44,57534.13,56252.76,57496.98,BSE AUTO
57,25-June-2024,57627.24,57916.49,57258.82,57351.14,BSE AUTO
58,26-June-2024,57455.4,57455.4,56894.4,56919.31,BSE AUTO
59,27-June-2024,57076.66,57440.98,56533.72,57316.67,BSE AUTO
60,28-June-2024,57371.49,57577.0,57121.29,57293.11,BSE AUTO
61,1-July-2024,57313.18,57712.47,57281.29,57525.24,BSE AUTO
62,2-July-2024,57805.79,57805.79,56884.48,57100.97,BSE AUTO
63,3-July-2024,57261.62,57413.06,57090.25,57251.2,BSE AUTO
64,4-July-2024,57452.34,57863.85,57439.29,57757.71,BSE AUTO
65,5-July-2024,57795.37,57881.48,57385.21,57826.16,BSE AUTO
66,8-July-2024,57966.4,58138.59,57375.02,57459.8,BSE AUTO
67,9-July-2024,57744.8,58756.11,57705.99,58706.42,BSE AUTO
68,10-July-2024,58908.34,58908.34,57181.56,57735.38,BSE AUTO
69,11-July-2024,57920.23,57940.08,57431.36,57489.44,BSE AUTO
70,12-July-2024,57525.42,57577.81,57104.72,57182.12,BSE AUTO
71,15-July-2024,57389.86,57753.82,57296.21,57662.58,BSE AUTO
72,16-July-2024,57942.79,57972.56,57713.13,57765.19,BSE AUTO
73,18-July-2024,57807.85,58015.38,57072.42,57969.54,BSE AUTO
74,19-July-2024,57993.57,57999.07,56420.15,56500.33,BSE AUTO
75,22-July-2024,56393.9,57252.93,55928.3,57156.23,BSE AUTO
76,23-July-2024,57404.85,57550.65,55415.29,57265.28,BSE AUTO
77,24-July-2024,57338.56,57396.22,56941.53,57171.43,BSE AUTO
78,25-July-2024,56908.28,57914.32,56817.11,57876.61,BSE AUTO
79,26-July-2024,58103.76,59311.92,57876.72,59234.54,BSE AUTO
80,29-July-2024,59450.88,59635.61,59240.92,59591.32,BSE AUTO
81,30-July-2024,59629.83,60280.35,59517.59,59909.78,BSE AUTO
82,31-July-2024,60219.83,60402.88,59788.38,60185.44,BSE AUTO
83,1-August-2024,60650.06,60664.66,59444.13,59714.71,BSE AUTO
84,2-August-2024,59020.33,59069.22,57869.09,57942.28,BSE AUTO
85,5-August-2024,56184.23,56715.14,55420.25,55856.51,BSE AUTO
86,6-August-2024,56160.6,57149.64,55447.71,55543.65,BSE AUTO
87,7-August-2024,56602.3,56724.07,56099.8,56583.23,BSE AUTO
88,8-August-2024,56699.29,56866.4,56215.12,56388.11,BSE AUTO
89,9-August-2024,57227.14,57536.08,56998.64,57242.33,BSE AUTO
90,12-August-2024,56888.2,57254.98,56703.25,57120.63,BSE AUTO
91,13-August-2024,57286.17,57310.87,56643.55,56721.68,BSE AUTO
92,14-August-2024,56962.11,57048.74,56583.18,56745.69,BSE AUTO
93,16-August-2024,57323.26,57913.33,57098.58,57823.06,BSE AUTO
94,19-August-2024,58054.88,58061.19,57301.94,57330.32,BSE AUTO
95,20-August-2024,57704.96,57829.33,57378.78,57760.52,BSE AUTO
96,21-August-2024,57884.31,57911.7,57617.93,57888.97,BSE AUTO
97,22-August-2024,58097.65,58097.65,57765.85,57894.51,BSE AUTO
98,23-August-2024,57999.06,58598.06,57999.06,58433.0,BSE AUTO
99,26-August-2024,58619.87,58781.94,58338.43,58653.49,BSE AUTO
100,27-August-2024,58727.51,58850.73,58496.63,58589.71,BSE AUTO
101,28-August-2024,58844.97,58895.55,58410.65,58510.91,BSE AUTO
102,29-August-2024,58517.94,58907.91,57987.41,58699.39,BSE AUTO
103,30-August-2024,58895.19,59185.83,58633.53,59040.86,BSE AUTO
104,2-September-2024,59262.86,59306.5,58633.76,58914.33,BSE AUTO
105,3-September-2024,59083.87,59092.76,58776.59,58852.0,BSE AUTO
106,4-September-2024,58519.61,58748.35,58266.49,58637.13,BSE AUTO
107,5-September-2024,58831.64,58902.11,58329.13,58416.89,BSE AUTO
108,6-September-2024,58430.99,58595.8,57509.52,57659.01,BSE AUTO
109,9-September-2024,57570.13,57634.83,57091.06,57538.1,BSE AUTO
110,10-September-2024,57699.48,57825.46,57368.19,57710.38,BSE AUTO
111,11-September-2024,57396.63,57504.31,56962.75,57036.34,BSE AUTO
112,12-September-2024,57351.81,58249.98,56936.82,58168.8,BSE AUTO
113,13-September-2024,58348.74,58417.84,58077.59,58308.75,BSE AUTO
114,16-September-2024,58369.66,58502.48,58254.33,58309.47,BSE AUTO
115,17-September-2024,58485.94,58589.47,57845.04,58502.35,BSE AUTO
116,18-September-2024,58559.25,58897.95,58108.48,58224.13,BSE AUTO
117,19-September-2024,58593.46,58870.37,58139.88,58408.63,BSE AUTO
118,20-September-2024,58669.59,59774.76,58444.26,59649.55,BSE AUTO
119,23-September-2024,59690.21,60566.53,59667.98,60517.69,BSE AUTO
120,24-September-2024,60343.02,60878.49,60297.83,60755.56,BSE AUTO
121,25-September-2024,60781.7,61188.62,60248.56,60583.19,BSE AUTO
122,26-September-2024,60616.56,62015.3,60528.72,61935.3,BSE AUTO
123,27-September-2024,61991.32,62443.41,61743.53,62237.38,BSE AUTO
124,30-September-2024,61968.91,62077.17,60882.74,61050.69,BSE AUTO
125,1-October-2024,61280.52,61489.45,60931.3,61235.34,BSE AUTO
126,3-October-2024,59864.28,60555.17,59367.46,59433.32,BSE AUTO
127,4-October-2024,59476.65,59730.29,58396.54,58539.51,BSE AUTO
128,7-October-2024,58710.93,58915.38,57666.29,58318.42,BSE AUTO
129,8-October-2024,57649.05,59437.98,57636.12,59296.22,BSE AUTO
130,9-October-2024,59696.18,60293.16,59418.42,59791.76,BSE AUTO
131,10-October-2024,59932.99,60495.14,59689.48,59971.26,BSE AUTO
132,11-October-2024,60000.87,60051.63,59570.95,59701.22,BSE AUTO
133,14-October-2024,59824.25,60002.64,59688.7,59808.22,BSE AUTO
134,15-October-2024,60090.46,60171.34,58907.52,59404.94,BSE AUTO
135,16-October-2024,59389.31,59389.31,58556.96,58828.94,BSE AUTO
136,17-October-2024,58596.04,58733.07,56731.79,56781.64,BSE AUTO
137,18-October-2024,56637.93,57317.9,56107.69,57109.05,BSE AUTO
138,21-October-2024,57284.48,57543.49,56338.76,57260.9,BSE AUTO
139,22-October-2024,57379.44,57402.4,55886.23,55947.48,BSE AUTO
140,23-October-2024,55858.57,56431.01,55381.81,55551.08,BSE AUTO
141,24-October-2024,55585.17,55740.61,55131.74,55330.53,BSE AUTO
142,25-October-2024,55372.37,55441.87,53496.28,54123.75,BSE AUTO
143,28-October-2024,54003.84,55119.19,53858.07,54557.13,BSE AUTO
144,29-October-2024,54564.71,54640.54,53049.17,53728.49,BSE AUTO
145,30-October-2024,53640.17,54272.98,53441.81,53686.59,BSE AUTO
146,31-October-2024,53859.62,53859.62,53287.03,53539.83,BSE AUTO
147,1-November-2024,54322.48,54368.05,54134.54,54157.46,BSE AUTO
148,4-November-2024,54279.4,54749.17,52984.0,53634.12,BSE AUTO
149,5-November-2024,53470.87,54183.67,53294.49,54066.47,BSE AUTO
150,6-November-2024,54451.65,54844.03,54045.49,54727.36,BSE AUTO
151,7-November-2024,55067.29,55073.71,53730.49,53962.94,BSE AUTO
152,8-November-2024,54174.92,54222.65,53332.08,54041.07,BSE AUTO
153,11-November-2024,53909.88,54462.55,53450.25,53677.35,BSE AUTO
154,12-November-2024,53738.27,54003.84,52478.27,52630.39,BSE AUTO
155,13-November-2024,52548.48,52554.87,51296.68,51443.29,BSE AUTO
156,14-November-2024,51476.92,52043.46,51151.27,51751.38,BSE AUTO
157,18-November-2024,51993.23,52482.27,51600.38,52050.65,BSE AUTO
158,19-November-2024,52103.31,53540.68,52097.82,52782.39,BSE AUTO
159,21-November-2024,52892.54,52896.36,52194.36,52303.81,BSE AUTO
160,22-November-2024,52456.04,53448.05,52160.73,53164.26,BSE AUTO
161,25-November-2024,53917.17,54424.75,53438.82,53594.5,BSE AUTO
162,26-November-2024,53772.64,53782.0,52764.35,52921.21,BSE AUTO
163,27-November-2024,53281.75,53373.65,52908.18,53146.13,BSE AUTO
164,28-November-2024,53202.57,53217.24,52299.72,52407.17,BSE AUTO
165,29-November-2024,52526.89,53045.01,52349.59,52897.87,BSE AUTO
166,2-December-2024,53198.18,53356.53,52916.18,53314.81,BSE AUTO
167,3-December-2024,53579.99,53770.07,53325.76,53713.15,BSE AUTO
168,4-December-2024,53854.28,53935.27,53110.83,53355.12,BSE AUTO
169,5-December-2024,53605.86,53927.28,53062.7,53670.47,BSE AUTO
170,6-December-2024,53865.94,54215.78,53679.61,54162.35,BSE AUTO
171,9-December-2024,54223.74,54223.74,53754.76,53816.99,BSE AUTO
172,10-December-2024,54061.66,54061.66,53529.45,53797.84,BSE AUTO
173,11-December-2024,53895.67,54244.24,53793.0,53995.5,BSE AUTO
174,12-December-2024,54108.8,54116.08,53519.87,53615.26,BSE AUTO
175,13-December-2024,53602.33,53931.25,52802.7,53861.06,BSE AUTO
176,16-December-2024,53968.72,53984.42,53590.0,53951.88,BSE AUTO
177,17-December-2024,53787.47,54039.6,52976.53,53036.56,BSE AUTO
178,18-December-2024,53069.56,53085.48,52650.93,52767.38,BSE AUTO
179,19-December-2024,51979.43,52510.96,51873.2,52326.65,BSE AUTO
180,20-December-2024,52289.25,52672.21,51067.24,51148.84,BSE AUTO
181,23-December-2024,51517.56,51548.61,50941.92,51087.75,BSE AUTO
182,24-December-2024,51108.54,51591.8,51019.94,51356.21,BSE AUTO
183,26-December-2024,51450.22,51871.72,51422.39,51772.97,BSE AUTO
184,27-December-2024,51920.68,52999.3,51886.43,52219.55,BSE AUTO
185,30-December-2024,52168.05,52204.31,51336.42,51507.73,BSE AUTO
186,31-December-2024,51387.37,51800.91,51193.99,51662.98,BSE AUTO
187,1-January-2025,51863.67,52353.97,51340.56,52300.86,BSE AUTO
188,2-January-2025,52516.07,54285.09,52365.47,54212.66,BSE AUTO
189,3-January-2025,54379.01,54550.1,53976.09,54171.83,BSE AUTO
190,6-January-2025,54240.35,54522.22,52760.45,52975.68,BSE AUTO
191,7-January-2025,52924.28,53318.58,52864.06,52997.47,BSE AUTO
192,8-January-2025,53255.47,53255.47,52369.02,52768.32,BSE AUTO
193,9-January-2025,52952.28,53147.3,52518.0,52692.94,BSE AUTO
194,10-January-2025,52588.19,52738.78,51776.51,52026.85,BSE AUTO
195,13-January-2025,51403.7,51600.55,50435.29,50487.49,BSE AUTO
196,14-January-2025,50550.27,51783.06,50550.27,51533.52,BSE AUTO
197,15-January-2025,51861.56,51991.84,51032.84,51261.16,BSE AUTO
198,16-January-2025,51684.89,51800.59,51433.78,51640.7,BSE AUTO
199,17-January-2025,51611.77,51813.85,51187.03,51498.65,BSE AUTO
200,20-January-2025,51661.86,51663.01,50876.34,51241.13,BSE AUTO
201,21-January-2025,51398.69,51702.93,50323.35,50377.8,BSE AUTO
202,22-January-2025,50618.32,50646.13,49938.13,50263.12,BSE AUTO
203,23-January-2025,50129.08,50974.97,50045.41,50826.43,BSE AUTO
204,24-January-2025,50857.02,50984.47,49869.96,49967.2,BSE AUTO
205,27-January-2025,49802.26,49802.26,49209.43,49475.4,BSE AUTO
206,28-January-2025,49604.69,50589.58,49207.4,50049.9,BSE AUTO
207,29-January-2025,50127.4,51043.3,50118.4,50796.96,BSE AUTO
